id;CityName;Latitude;Longitude;CountryCode;Population
8858252;Los Arcos;18.88722;-99.02417;MX;5446
8858253;Villas de Alcalá;25.91528;-100.18528;MX;5405
8858254;Calera Chica;18.85833;-99.18194;MX;5392
8858255;El Rincón Citlaltépetl;19.15556;-97.89444;MX;5326
8858256;San Francisco de Asís;20.59694;-102.56361;MX;5291
8858257;Jicaltepec Autopan;19.37167;-99.64083;MX;5228
8858258;Villas de Irapuato;20.68722;-101.40528;MX;5199
8858259;Arbolada los Sauces;19.81583;-99.04417;MX;5190
8858260;Atoluca;19.855;-97.35361;MX;5187
8858262;Pocitos;21.92167;-102.33472;MX;5169
8858263;Anacleto Canabal 2da. Sección;17.97556;-93.02417;MX;5153
8858264;La Pastoría;19.54306;-98.91111;MX;5135
8858266;Los Tuzos;20.05389;-98.75639;MX;5087
8858267;Ex-Hacienda Santa Inés;19.70667;-99.0725;MX;5013
8858268;San Lorenzo Axocomanitla;19.22389;-98.24861;MX;5007
9023824;Estacion Bamoa;25.70842;-108.31298;MX;6733
9082399;San Juan Tuxco;19.25942;-98.45166;MX;6170
9092178;Nuevo Necaxa;20.21049;-98.00657;MX;8203
9111588;Villa Azueta;18.07418;-95.71225;MX;6754
9511750;San Jose de los Olvera;20.55307;-100.41518;MX;18406
9513837;San Miguel Totoltepec;19.32402;-99.57779;MX;5471
9515129;Chalchihuapan;18.97183;-98.33698;MX;5061
9532425;Estación Huehuetán;15.01091;-92.40662;MX;6314
9870991;Zacapechpan;19.05441;-98.35109;MX;6959
11044505;Zacapu;19.82189;-101.78928;MX;52806
11087403;San Agustín Tlaxco;19.0563;-97.99158;MX;6163
11095456;San Jerónimo Coyula;18.89438;-98.51706;MX;6622
11121204;Colonia del Sol;22.91273;-109.92655;MX;48032
11228715;La Joya;18.89064;-99.12337;MX;13715
11364696;San José las Palmas;19.36724;-98.93368;MX;8203
11371777;Tequisistlán Primero;19.60002;-98.95689;MX;9640
11414533;Prados de Santa Rosa;25.79808;-100.22687;MX;9626
11425680;Parrilla II;17.879;-92.92235;MX;10967
11478437;El Naranjito;17.99785;-94.60666;MX;7574
11584022;El Pueblito;18.88639;-96.96946;MX;8078
11778440;Candelaria;18.18574;-91.04534;MX;9812
11839902;Tres Valles;18.23915;-96.13569;MX;17299
11839903;Ixhuatlán del Sureste;18.02137;-94.3886;MX;10149
11962662;Tarímbaro;19.79578;-101.17782;MX;6049
1222387;Padang Mat Sirat;6.35423;99.73404;MY;10000
1222391;Ayer Hangat;6.42062;99.82199;MY;10000
1222396;Kuah;6.32649;99.8432;MY;30212
1732602;Jerantut;3.936;102.3626;MY;33606
1732663;Raub;3.7899;101.857;MY;40024
1732687;Batu Pahat;1.8548;102.9325;MY;156236
1732698;Parit Raja;1.8681;103.1124;MY;17441
1732706;Pekan Nenas;1.51;103.5141;MY;23292
1732711;Pontian Kechil;1.4866;103.3896;MY;50836
1732721;Kampung Pasir Gudang Baru;1.4726;103.878;MY;145639
1732738;Kota Tinggi;1.7381;103.8999;MY;52743
1732741;Taman Senai;1.6006;103.6419;MY;73176
1732742;Kulai;1.6561;103.6032;MY;63762
1732745;Skudai;1.53741;103.65779;MY;159733
1732752;Johor Bahru;1.4655;103.7578;MY;802489
1732811;Kluang;2.03046;103.31689;MY;169828
1732814;Yong Peng;2.0136;103.0659;MY;27138
1732826;Mersing;2.4312;103.8405;MY;22007
1732846;Segamat;2.5148;102.8158;MY;69816
1732857;Tangkak;2.2673;102.5453;MY;35109
1732869;Muar;2.0442;102.5689;MY;127897
1732871;Bakri;2.0441;102.6527;MY;30280
1732877;Labis;2.385;103.021;MY;21906
1732884;Chaah;2.249;103.048;MY;11844
1732891;Kuala Selangor;3.35;101.25;MY;55887
1732892;Batang Berjuntai;3.38333;101.41667;MY;20001
1732893;Batu Arang;3.31667;101.46667;MY;22579
1732903;Shah Alam;3.08507;101.53281;MY;481654
1732905;Klang;3.03667;101.44333;MY;879867
1732945;Cukai;4.25;103.41667;MY;82425
1733023;Kuala Lipis;4.1842;102.0468;MY;15448
1733353;Papar;5.73333;115.93333;MY;19278
1733432;Kota Kinabalu;5.9749;116.0724;MY;457326
1733438;Donggongon;5.90702;116.10146;MY;71585
1733440;Putatan;5.9258;116.06094;MY;78340
1733449;Kinarut;5.8231;116.0466;MY;15716
1733502;Ranau;5.9538;116.6641;MY;19294
1733697;Semporna;4.48178;118.61119;MY;62641
1733782;Labuan;5.28028;115.2475;MY;73653
1733874;Beaufort;5.3473;115.7455;MY;15855
1733953;Lahad Datu;5.02298;118.32897;MY;105622
1734052;Sandakan;5.8402;118.1179;MY;392288
1734098;Keningau;5.3378;116.1602;MY;77650
1734199;Tawau;4.24482;117.89115;MY;306462
1734313;Paka;4.6374;103.4368;MY;21044
1734316;Kertih;4.5141;103.4483;MY;24401
1734393;Kulim;5.36499;100.56177;MY;170889
1734409;Bagan Serai;5.0108;100.54101;MY;20476
1734439;Bedong;5.72743;100.50876;MY;47585
1734576;Simpang Empat;4.95;100.63333;MY;58004
1734586;Taiping;4.85;100.73333;MY;217647
1734599;Kuala Kangsar;4.76667;100.93333;MY;39331
1734634;Ipoh;4.5841;101.0829;MY;673318
1734651;Gua Musang;4.88441;101.96857;MY;19731
1734705;Kuala Terengganu;5.3302;103.1408;MY;285065
1734715;Marang;5.2056;103.2059;MY;21410
1734738;Tampin;2.4701;102.2302;MY;28238
1734745;Alor Gajah;2.3804;102.2089;MY;20163
1734753;Kampung Ayer Keroh;2.2654;102.2801;MY;37716
1734757;Sungai Udang;2.269;102.1427;MY;26044
1734759;Malacca;2.196;102.2405;MY;180671
1734769;Pelabuhan Klang;2.99959;101.39287;MY;20000
1734781;Banting;2.8136;101.50185;MY;48240
1734793;Jenjarum;2.8724;101.49484;MY;24857
1734798;Semenyih;2.9516;101.843;MY;92491
1734810;Seremban;2.7297;101.9381;MY;372917
1734815;Port Dickson;2.53718;101.80571;MY;89198
1734821;Sepang;2.6931;101.7498;MY;212050
1734839;Bahau;2.8079;102.4049;MY;31273
1734841;Kuala Pilah;2.7389;102.2487;MY;19510
1734879;Buloh Kasap;2.5536;102.764;MY;13088
1734971;Pekan;3.4836;103.3996;MY;31826
1735018;Mentekab;3.4854;102.3484;MY;42171
1735022;Temerluh;3.4506;102.4176;MY;59916
1735074;Batu Feringgi;5.4709;100.24529;MY;20000
1735076;Butterworth;5.3991;100.36382;MY;107591
1735077;Perai;5.38333;100.38333;MY;65301
1735079;Bukit Mertajam;5.36301;100.4667;MY;212329
1735086;Nibong Tebal;5.16586;100.47793;MY;40072
1735089;Parit Buntar;5.12671;100.49316;MY;27313
1735093;Tasek Glugor;5.48032;100.49849;MY;135786
1735106;George Town;5.41123;100.33543;MY;300000
1735133;Kampung Bukit Tinggi, Bentong;3.34944;101.82631;MY;12346
1735148;Serendah;3.3646;101.6041;MY;28484
1735150;Rawang;3.3213;101.5767;MY;120447
1735158;Petaling Jaya;3.10726;101.60671;MY;520698
1735161;Kuala Lumpur;3.1412;101.68653;MY;1453975
1735168;Ampang;3.15;101.76667;MY;126285
1735195;Sabak Bernam;3.7698;100.9879;MY;17251
1735199;Sungai Besar;3.6746;100.9867;MY;26939
1735227;Kuantan;3.8077;103.326;MY;366229
1735262;Tanah Rata;4.46361;101.3763;MY;7000
1735268;Batu Gajah;4.46916;101.04107;MY;46183
1735274;Kampar;4.3;101.15;MY;19056
1735282;Tapah Road;4.16667;101.2;MY;27863
1735287;Bidur;4.11667;101.28333;MY;30016
1735339;Mukah;2.89435;112.09145;MY;49900
1735450;Lumut;4.2323;100.6298;MY;39595
1735459;Teluk Intan;4.02219;101.02083;MY;63353
1735485;Gurun;5.81717;100.47381;MY;15964
1735498;Sungai Petani;5.647;100.48772;MY;228843
1735506;Kepala Batas;5.51707;100.4265;MY;17131
1735553;Tanah Merah;5.8;102.15;MY;29116
1735634;Kuching;1.55;110.33333;MY;570407
1735799;Simanggang;1.24722;111.45278;MY;27207
1735837;Sarikei;2.11667;111.51667;MY;29281
1735902;Sibu;2.3;111.81667;MY;198239
1736278;Kangar;6.4414;100.19862;MY;63869
1736292;Kuala Perlis;6.4;100.13333;MY;13917
1736302;Jitra;6.26812;100.42167;MY;63489
1736305;Kuala Kedah;6.1;100.3;MY;19231
1736309;Alor Setar;6.12104;100.36014;MY;217368
1736356;Tumpat;6.19775;102.17098;MY;12280
1736372;Pasir Mas;6.04934;102.13987;MY;19017
1736376;Kota Bharu;6.12361;102.24333;MY;1459994
1736405;Jertih;5.7336;102.4897;MY;13526
1736458;Kudat;6.88732;116.82364;MY;32393
1736660;Kota Belud;6.351;116.4305;MY;12825
1737185;Kapit;1.99546;112.93254;MY;15771
1737486;Bintulu;3.16667;113.03333;MY;151617
1737589;Lawas;4.8604;115.409;MY;38385
1737714;Limbang;4.75;115;MY;26199
1737919;Marudi;4.18333;114.31667;MY;90100
1738050;Miri;4.39928;113.99163;MY;228212
1738294;Ulu Tiram;1.6;103.81667;MY;75350
1740836;Telaga Batu;5.46667;100.23333;MY;10000
1741550;Tanjung Tokong;5.46061;100.30742;MY;24071
1741562;Tanjung Sepat;2.6579;101.5629;MY;22340
1742667;Sungai Pelek New Village;2.65;101.7;MY;13829
1749659;Pulau Sebang;2.455;102.2329;MY;11879
1750500;Permatang Kuching;5.46339;100.38144;MY;27191
1750582;Peringat;6.03333;102.28333;MY;23288
1750974;Ladang Seri Kundang;3.2856;101.519;MY;23307
1752256;Pantai Remis;4.4557;100.6288;MY;16317
1759486;Kuang;3.2594;101.5541;MY;21185
1759513;Kuala Sungai Baru;2.3594;102.0353;MY;12269
1761242;Klebang Besar;2.2186;102.1995;MY;38643
1761293;Kelapa Sawit;1.6698;103.5327;MY;13239
1763412;Kampung Tanjung Karang;3.4242;101.1849;MY;16393
1764160;Kampung Sungai Ara;5.32699;100.27348;MY;140849
1764318;Kampung Simpang Renggam;1.8278;103.3;MY;17528
1766249;Kampong Pangkal Kalong;5.91667;102.21667;MY;39904
1767021;Kampong Masjid Tanah;2.35;102.11667;MY;29185
1768664;Kampong Kadok;6;102.25;MY;19233
1769612;Kampong Dungun;3.21667;101.31667;MY;58674
1770351;Kampung Bukit Baharu;2.2152;102.2851;MY;55656
1771023;Kampung Baru Subang;3.15;101.53333;MY;833571
1771287;Kampung Baharu Nilai;2.8033;101.7972;MY;36720
1771304;Kampong Baharu Balakong;3.03333;101.75;MY;69302
1771485;Kampung Ayer Molek;2.2139;102.3278;MY;15497
1772148;Juru;5.31201;100.44229;MY;12265
1778290;Bukit Rambai;2.2594;102.1838;MY;17391
1779790;Bentong Town;3.52229;101.90866;MY;49213
1779926;Bemban;2.2684;102.3746;MY;14329
1780890;Batu Berendam;2.2487;102.246;MY;25028
6697380;Putrajaya;2.93527;101.69112;MY;50000
7302815;Bandar Labuan;5.28883;115.26924;MY;54752
8504423;Subang Jaya;3.04384;101.58062;MY;708296
8714611;Taman Rajawali;5.89477;118.04576;MY;10000
10792382;Putra Heights;2.99361;101.57255;MY;60000
11002069;Pantai Cenang;6.29369;99.72786;MY;15000
1024552;Xai-Xai;-25.05194;33.64417;MZ;127366
1024696;Dondo;-19.60944;34.74306;MZ;78648
1024697;Chinde;-18.58111;36.45861;MZ;16500
1024701;Macia;-25.02694;33.09889;MZ;23156
1026014;Tete;-16.15639;33.58667;MZ;129316
1028079;Ressano Garcia;-25.44278;31.99528;MZ;110000
1028434;Quelimane;-17.87861;36.88833;MZ;188964
1028918;Pemba;-12.97395;40.51775;MZ;108737
1033356;Nampula;-15.11646;39.2666;MZ;388526
1035025;Nacala;-14.56257;40.68538;MZ;224795
1037125;Montepuez;-13.12556;38.99972;MZ;72279
1037370;Mocímboa;-11.31667;40.35;MZ;27909
1037390;Ilha de Moçambique;-15.03417;40.73583;MZ;54315
1039536;Maxixe;-23.85972;35.34722;MZ;119868
1039854;Matola;-25.96222;32.45889;MZ;675422
1040652;Maputo;-25.96553;32.58322;MZ;1191613
1041190;Mandimba;-14.3525;35.65056;MZ;118922
1043893;Lichinga;-13.31278;35.24056;MZ;109839
1045114;Inhambane;-23.865;35.38333;MZ;73884
1047660;Cuamba;-14.80306;36.53722;MZ;73268
1048364;Chokwé;-24.53333;32.98333;MZ;63695
1049261;Chimoio;-19.11639;33.48333;MZ;256936
1049861;Chibuto;-24.68667;33.53056;MZ;59165
1052373;Beira;-19.84361;34.83889;MZ;530604
1052944;António Enes;-16.2325;39.90861;MZ;74624
1088155;Mutuáli;-14.87056;37.00444;MZ;30523
877178;Katima Mulilo;-17.5;24.26667;NA;25027
3352136;Windhoek;-22.55941;17.08323;NA;268132
3352263;Warmbad;-28.45;18.73333;NA;6700
3352461;Usakos;-22;15.6;NA;9147
3352593;Tsumeb;-19.23333;17.71667;NA;12190
3352844;Swakopmund;-22.67842;14.52663;NA;25047
3353383;Rundu;-17.93333;19.76667;NA;58172
3353540;Rehoboth;-23.317;17.09;NA;21377
3353715;Outjo;-20.11667;16.15;NA;6557
3353811;Otjiwarongo;-20.46369;16.64772;NA;21224
3353871;Otjimbingwe;-22.35;16.13333;NA;7677
3354021;Oshakati;-17.78833;15.70436;NA;33618
3354071;Oranjemund;-28.55;16.43333;NA;8496
3354077;Opuwo;-18.06068;13.83998;NA;5101
3354147;Ongwediva;-17.78333;15.76667;NA;9654
3354247;Ondangwa;-17.91667;15.95;NA;9124
3354367;Omuthiya;-18.36463;16.58146;NA;5000
3354540;Omaruru;-21.43333;15.93333;NA;11547
3354876;Okakarara;-20.58333;17.43333;NA;5255
3354897;Okahao;-17.88758;15.06677;NA;7000
3354898;Okahandja;-21.98333;16.91667;NA;20879
3355137;Nkurenkuru;-17.61667;18.6;NA;0
3355595;Mariental;-24.63333;17.96667;NA;13380
3355672;Lüderitz;-26.64807;15.15383;NA;15137
3356213;Khorixas;-20.36667;14.96667;NA;12021
3356264;Keetmanshoop;-26.58333;18.13333;NA;15608
3356294;Katutura;-22.52306;17.06028;NA;21243
3356332;Karibib;-21.93333;15.83333;NA;6898
3356343;Karasburg;-28.01667;18.75;NA;6054
3357114;Grootfontein;-19.56667;18.11667;NA;24099
3357247;Gobabis;-22.45;18.96667;NA;16321
3357804;Eenhana;-17.46667;16.33333;NA;0
3358416;Bethanie;-26.48333;17.15;NA;10363
3359638;Walvis Bay;-22.9575;14.50528;NA;52058
3371197;Outapi;-17.5;14.98333;NA;2640
2137690;Wé;-20.91687;167.26461;NC;10375
2138285;Tadine;-21.54751;167.88019;NC;7492
2138981;Païta;-22.13105;166.35717;NC;12617
2139521;Nouméa;-22.27407;166.44884;NC;93060
2140066;Mont-Dore;-22.26257;166.56621;NC;24680
2140466;La Foa;-21.71079;165.82764;NC;2947
2140691;Koné;-21.05951;164.86582;NC;4572
2141394;Dumbéa;-22.15757;166.4572;NC;19346
2437732;Birni N Konni;13.79599;5.25026;NE;48103
2437798;Zinder;13.80716;8.9881;NE;191424
2438678;Tillabéri;14.20711;1.45418;NE;19262
2438774;Tibiri;13.56271;7.04848;NE;20019
2438823;Tessaoua;13.75737;7.9874;NE;35775
2438855;Téra;14.00776;0.75306;NE;21095
2438974;Tchintabaraden;15.8969;5.7985;NE;8851
2439155;Tanout;14.97089;8.88786;NE;15204
2439376;Tahoua;14.8888;5.2692;NE;80425
2439812;Say;13.1007;2.3689;NE;10387
2440371;Ouallam;14.31641;2.08597;NE;7500
2440485;Niamey;13.51366;2.1098;NE;774235
2440495;Nguigmi;14.24953;13.10921;NE;17897
2440921;Mirriah;13.70727;9.15013;NE;20724
2441194;Mayahi;13.95532;7.67122;NE;22183
2441217;Matamey;13.42309;8.47485;NE;16844
2441291;Maradi;13.5;7.10174;NE;163487
2441447;Maïné Soroa;13.21139;12.0241;NE;10699
2441482;Magaria;12.99826;8.90991;NE;19419
2441526;Madarounfa;13.30867;7.15602;NE;9791
2441530;Madaoua;14.073;5.96;NE;24804
2442248;Kollo;13.3043;2.339;NE;10376
2442478;Keïta;14.7551;5.7749;NE;8960
2443304;Illéla;14.4605;5.2437;NE;16678
2444219;Gouré;13.9835;10.27035;NE;14639
2444489;Gaya;11.88435;3.44919;NE;33051
2444995;Filingué;14.3521;3.3168;NE;11677
2445488;Dosso;13.049;3.1937;NE;49750
2445553;Dogondoutchi;13.6403;4.02649;NE;31767
2445704;Diffa;13.31536;12.61135;NE;27948
2446267;Dakoro;14.51056;6.765;NE;19798
2446466;Bouza;14.42293;6.04278;NE;7141
2447416;Ayorou;14.73075;0.91739;NE;26290
2447938;Alaghsas;17.0187;8.0168;NE;88561
2448024;Aguié;13.50601;7.77863;NE;13152
2448085;Agadez;16.97333;7.99111;NE;124324
2448245;Abalak;15.4509;6.2793;NE;13555
2161314;Kingston;-29.05459;167.96628;NF;880
2317548;Zuru;11.43522;5.23494;NG;24338
2317569;Zungeru;9.80726;6.15238;NG;24447
2317765;Zaria;11.11128;7.7227;NG;975153
2317818;Zango;13.05313;8.48574;NG;12371
2317887;Zalanga;10.61432;10.17647;NG;12070
2317899;Zaki Biam;7.50671;9.6104;NG;10470
2317936;Zadawa;11.4496;10.3672;NG;7495
2317982;Yuli;9.69707;10.2735;NG;9549
2318044;Yola;9.20839;12.48146;NG;96006
2318123;Yenagoa;4.92675;6.26764;NG;24335
2318166;Yelwa;8.83333;9.63333;NG;13234
2318238;Yashikera;9.76667;3.4;NG;14454
2318374;Yandev;7.36308;9.04235;NG;7750
2318383;Yanda Bayo;11.5071;10.7459;NG;5927
2318399;Yamrat;10.11161;9.82604;NG;7098
2318480;Yajiwa;11.38623;12.71992;NG;6880
2318534;Wuyo;10.38522;11.69678;NG;9189
2318858;Wurno;13.29048;5.42373;NG;13087
2318921;Wukari;7.87139;9.77786;NG;92933
2318933;Wudil;11.80937;8.84422;NG;23066
2319078;Wawa;9.90222;4.41917;NG;10200
2319123;Wasagu;11.3764;5.79536;NG;8157
2319133;Warri;5.51737;5.75006;NG;536023
2319257;Wamba;8.94153;8.60315;NG;27137
2319345;Wagini;12.68781;7.19579;NG;9986
2319407;Vom;9.7291;8.79138;NG;12000
2319480;Uyo;5.05127;7.9335;NG;436606
2319642;Uruobo-Okija;5.90016;6.84312;NG;13898
2319668;Uromi;6.7;6.33333;NG;108608
2320417;Umunede;6.26549;6.30962;NG;8331
2320576;Umuahia;5.52491;7.49461;NG;264662
2320746;Ukata;10.83122;5.82494;NG;6188
2320829;Ughelli;5.48956;6.00407;NG;79986
2320831;Ugep;5.80865;8.08098;NG;200276
2320920;Uga;5.93576;7.0793;NG;64179
2320966;Udi;6.31592;7.42086;NG;14998
2321031;Ubiaja;6.65581;6.38494;NG;21782
2321057;Uba;10.45509;13.22233;NG;11648
2321926;Toungo;8.11733;12.04611;NG;11759
2322021;Tokombere;11.22135;13.48783;NG;7092
2322263;Tegina;10.0706;6.1906;NG;24037
2322495;Tambuwal;12.40592;4.64605;NG;20932
2322529;Talata Mafara;12.56841;6.06225;NG;39045
2322552;Takum;7.26667;9.98333;NG;24822
2322592;Takai;11.57569;9.1088;NG;10748
2322722;Suya;9.46667;3.18333;NG;7936
2322794;Suleja;9.18059;7.17939;NG;162135
2322911;Sokoto;13.06269;5.24322;NG;563861
2322957;Soba;10.98133;8.05749;NG;15715
2323011;Siluko;6.53589;5.16005;NG;7920
2323146;Shinkafi;13.07296;6.50574;NG;9324
2323344;Shani;10.21824;12.06059;NG;14305
2323349;Shanga;11.21374;4.57941;NG;7471
2323390;Saki;8.66762;3.39393;NG;178677
2323411;Shagamu;6.8485;3.64633;NG;214558
2323418;Shaffa;10.50673;12.33315;NG;6508
2323579;Sauri;11.72655;6.78374;NG;13445
2323675;Sapele;5.89405;5.67666;NG;161686
2323858;Samamiya;11.34873;9.63989;NG;8087
2324024;Sade;11.3595;10.6732;NG;8223
2324281;Runka;12.44788;7.30918;NG;12665
2324325;Ruma;12.8626;7.23469;NG;8857
2324439;Riti;7.90844;9.61688;NG;6875
2324460;Ringim;12.15143;9.16216;NG;14463
2324504;Rijau;11.10389;5.25556;NG;16613
2324575;Rano;11.55684;8.58065;NG;17972
2324623;Saminaka;10.41227;8.68748;NG;7165
2324706;Rabah;13.12257;5.50762;NG;8707
2324767;Potiskum;11.71391;11.08108;NG;86002
2324774;Port Harcourt;4.77742;7.0134;NG;1148665
2324857;Pindiga;9.98433;10.95229;NG;106322
2324960;Patigi;8.72851;5.75561;NG;28285
2324962;Patani;5.22885;6.19139;NG;7327
2325032;Panyam;9.40756;9.21481;NG;10715
2325060;Pankshin;9.32541;9.4352;NG;31516
2325161;Ozubulu;5.95753;6.85305;NG;73812
2325200;Oyo;7.85257;3.93125;NG;736072
2325249;Oyan;8.05;4.76667;NG;73622
2325307;Owode;6.94851;3.50561;NG;8513
2325314;Owo;7.1962;5.58681;NG;276574
2325330;Owerri;5.48363;7.03325;NG;215038
2325437;Otukpa;7.10168;7.65945;NG;21686
2325506;Otan Ayegbaju;7.94783;4.78836;NG;37783
2325590;Osogbo;7.77104;4.55698;NG;156694
2325713;Orodo;5.61667;7.03333;NG;8527
2325725;Orlu;5.79565;7.03513;NG;9351
2325733;Orita Eruwa;7.55;3.43333;NG;71027
2325803;Orerokpe;5.63747;5.89013;NG;5893
2325821;Ore;6.74716;4.8761;NG;13905
2325902;Opi;6.78223;7.43319;NG;11237
2326016;Onitsha;6.14978;6.78569;NG;561066
2326171;Ondo;7.09316;4.83528;NG;257005
2326188;Omuo-Ekiti;7.75833;5.72227;NG;6317
2326200;Omu-Aran;8.13857;5.1026;NG;14477
2326221;Omoku;5.34388;6.65684;NG;11625
2326302;Olupona;7.6;4.18333;NG;95002
2326811;Okuta;9.21667;3.18333;NG;26589
2326899;Okrika;4.74215;7.08368;NG;133271
2327143;Okigwe;5.82917;7.35056;NG;115499
2327220;Okene;7.55122;6.23589;NG;479178
2327223;Oke Mesi;7.81667;4.91667;NG;79563
2327233;Oke Ila;7.95;4.98333;NG;35000
2327236;Okeho;8.03386;3.34759;NG;12964
2327494;Ohafia-Ifigh;5.61455;7.81191;NG;73355
2327513;Ogwashi-Uku;6.17811;6.52461;NG;26137
2327521;Oguta;5.71044;6.80936;NG;21639
2327523;Ogurugu;6.78636;6.95017;NG;9135
2327650;Ogoja;6.6584;8.79923;NG;37466
2327827;Ogaminana;7.59383;6.21798;NG;84373
2327879;Offa;8.14911;4.72074;NG;113830
2328090;Ode;7.7899;5.7117;NG;75463
2328113;Ochobo;7.18045;7.9824;NG;8567
2328151;Obudu;6.66819;9.16453;NG;19668
2328153;Obubra;6.07672;8.33241;NG;12885
2328185;Obonoma;4.71131;6.79084;NG;68584
2328192;Obolo-Eke (1);6.88333;7.63333;NG;5842
2328276;Obiaruku;5.84672;6.1529;NG;11936
2328617;Numan;9.46374;12.03062;NG;77617
2328684;Nsukka;6.85783;7.39577;NG;111017
2328765;Nnewi;6.01962;6.91729;NG;193987
2328790;Nkwerre;5.75917;7.10384;NG;62973
2328811;Nkpor;6.15038;6.83042;NG;103733
2328952;Nguru;12.87695;10.45536;NG;111014
2328960;Ngurore;9.28871;12.24026;NG;8139
2329087;Ngala;12.34053;14.1867;NG;14031
2329114;New Shagunnu;10.33957;4.4688;NG;7349
2329451;Nasarawa;8.53895;7.70821;NG;30949
2329562;Nafada;11.09596;11.33261;NG;22920
2329639;Mutum Biyu;8.64138;10.77355;NG;11702
2329664;Musawa;12.12949;7.67023;NG;8904
2329821;Mubi;10.26858;13.26701;NG;225705
2329920;Moriki;12.87405;6.48754;NG;28735
2329946;Monguno;12.67059;13.61224;NG;20297
2329981;Mokwa;9.29482;5.05412;NG;21128
2330028;Modakeke;7.38299;4.26031;NG;119529
2330082;Misau;11.3137;10.46664;NG;13957
2330087;Miringa;10.73115;12.14626;NG;12117
2330100;Minna;9.61524;6.54776;NG;291905
2330241;Imeko;7.44888;2.84289;NG;8627
2330369;Mberubu;6.1731;7.63017;NG;8904
2330543;Mayo-Belwa;9.05421;12.05794;NG;6304
2330589;Machina;13.13639;10.04924;NG;11707
2330664;Mashi;12.98044;7.94703;NG;7845
2330717;Maru;12.3336;6.40372;NG;11496
2330719;Marte;12.36532;13.8293;NG;15707
2330937;Mando;10.71667;6.56667;NG;7500
2331005;Malumfashi;11.78935;7.62061;NG;70709
2331037;Mallammaduri;12.56427;9.95727;NG;11156
2331140;Makurdi;7.73375;8.52139;NG;292645
2331158;Makoko;6.49611;3.38778;NG;85840
2331267;Maiyama;12.08225;4.36907;NG;10014
2331447;Maiduguri;11.84692;13.15712;NG;1112449
2331493;Mahuta;11.55338;4.98138;NG;9047
2331528;Magumeri;12.11451;12.8262;NG;19363
2331686;Madara;11.7798;10.4479;NG;10015
2331694;Madala;9.10444;7.21333;NG;11771
2331715;Madagali;10.88942;13.62832;NG;12919
2331939;Lokoja;7.79688;6.74048;NG;60579
2332079;Lere;10.38584;8.57286;NG;93290
2332080;Lere;9.71052;9.34029;NG;14620
2332121;Lekki;6.40948;4.09152;NG;401272
2332197;Lau;9.20827;11.27541;NG;12657
2332249;Lapai;9.04439;6.57089;NG;16442
2332280;Langtang;9.14164;9.79101;NG;13172
2332337;Lame;10.44154;9.23955;NG;6705
2332357;Lalupon;7.46791;4.06594;NG;81130
2332459;Lagos;6.45407;3.39467;NG;9000000
2332504;Lafiagi;8.85299;5.41641;NG;102779
2332515;Lafia;8.4939;8.51532;NG;127236
2332662;Kwolla;8.90361;9.29086;NG;8200
2332733;Kwatarkwashi;12.14082;6.82196;NG;9084
2332865;Kwali;8.88346;7.01858;NG;6229
2332871;Kwale;5.70773;6.43402;NG;20226
2333064;Kuta;9.86864;6.71042;NG;7528
2333096;Kusheriki;10.53283;6.44222;NG;6941
2333312;Kura;11.77232;8.42631;NG;9537
2333451;Kumo;10.04807;11.21055;NG;35712
2333490;Kumagunnam;13.15498;10.63468;NG;16557
2333563;Kukawa;12.92475;13.56617;NG;16077
2333604;Kuje;8.87952;7.22756;NG;97367
2333606;Kujama;10.45767;7.63808;NG;12967
2333884;Koton-Karfe;8.0912;6.79782;NG;10709
2334008;Kontagora;10.40319;5.4708;NG;98754
2334018;Konkwesso;10.84686;4.09835;NG;7687
2334044;Konduga;11.65331;13.41787;NG;13400
2334306;Kiyawa;11.78442;9.6069;NG;17704
2334327;Kisi;9.08297;3.85196;NG;155510
2334502;Kibiya;11.528;8.66108;NG;8500
2334592;Kende;11.51966;4.2603;NG;7395
2334649;Kafin Hausa;12.23933;9.91105;NG;12609
2334652;Keffi;8.84651;7.87354;NG;85911
2334674;Kazaure;12.64846;8.41178;NG;13169
2334756;Kaura Namoda;12.59371;6.58648;NG;69725
2334801;Katsina-Ala;7.16938;9.28465;NG;36722
2334802;Katsina;12.99082;7.60177;NG;432149
2334861;Katagum;12.28507;10.35027;NG;10602
2335015;Kari;11.2471;10.561;NG;18812
2335204;Kano;12.00012;8.51672;NG;3626068
2335219;Kankara;11.93114;7.41115;NG;9609
2335333;Kamba;11.85172;3.65478;NG;25568
2335369;Kaltungo;9.81998;11.30871;NG;12357
2335500;Kajuru;10.32281;7.68462;NG;14389
2335568;Kangiwa;12.55339;3.81814;NG;11701
2335596;Kaiama;9.6053;3.94101;NG;21897
2335614;Kagoro;9.60776;8.39043;NG;77008
2335709;Kafarati;10.38304;11.09567;NG;11535
2335713;Kafanchan;9.58126;8.2926;NG;79522
2335727;Kaduna;10.52641;7.43879;NG;1582102
2335798;Kachia;9.87342;7.95407;NG;30893
2335843;Kabba;7.82719;6.07502;NG;49869
2335953;Jos;9.92849;8.89212;NG;816824
2336056;Jimeta;9.27949;12.45819;NG;248148
2336092;Jikamshi;12.17328;7.77424;NG;6923
2336137;Jibia;13.09378;7.22624;NG;14424
2336237;Jega;12.22336;4.37971;NG;73495
2336251;Jebba;9.11972;4.8236;NG;21488
