ANNAISS;MNAISS;CODCOM;LBCOM;SEXE;PRN;NRB
2013;;35238;RENNES;FEMME;Eloïne;1
2013;;35238;RENNES;FEMME;Elvanur;1
2013;;35238;RENNES;FEMME;Elycia;1
2013;;35238;RENNES;FEMME;Eléonore;1
2013;;35238;RENNES;FEMME;Ema;1
2013;;35238;RENNES;FEMME;Emefa;1
2013;;35238;RENNES;FEMME;Emeline;1
2013;;35238;RENNES;FEMME;Emilia;1
2013;;35238;RENNES;FEMME;Emine;1
2013;;35238;RENNES;FEMME;Emmie;1
2013;;35238;RENNES;FEMME;Enaëlle;1
2013;;35238;RENNES;FEMME;Enkhjil;1
2013;;35238;RENNES;FEMME;Enolya;1
2013;;35238;RENNES;FEMME;Enéa;1
2013;;35238;RENNES;FEMME;Enélia;1
2013;;35238;RENNES;FEMME;Erine;1
2013;;35238;RENNES;FEMME;Ernis;1
2013;;35238;RENNES;FEMME;Eryn;1
2013;;35238;RENNES;FEMME;Eryne;1
2013;;35238;RENNES;FEMME;Eslem;1
2013;;35238;RENNES;FEMME;Esperanza;1
2013;;35238;RENNES;FEMME;Estel;1
2013;;35238;RENNES;FEMME;Estelle;1
2013;;35238;RENNES;FEMME;Esther;1
2013;;35238;RENNES;FEMME;Esther-Gabrielle;1
2013;;35238;RENNES;FEMME;Eulalie;1
2013;;35238;RENNES;FEMME;Eunice;1
2013;;35238;RENNES;FEMME;Evanaëlle;1
2013;;35238;RENNES;FEMME;Evangéline;1
2013;;35238;RENNES;FEMME;Eve-Angel;1
2013;;35238;RENNES;FEMME;Even;1
2013;;35238;RENNES;FEMME;Everly;1
2013;;35238;RENNES;FEMME;Evin;1
2013;;35238;RENNES;FEMME;Evy;1
2013;;35238;RENNES;FEMME;Evéana;1
2013;;35238;RENNES;FEMME;Eya;1
2013;;35238;RENNES;FEMME;Eylül;1
2013;;35238;RENNES;FEMME;Eyrinn;1
2013;;35238;RENNES;FEMME;Fadime;1
2013;;35238;RENNES;FEMME;Fallone;1
2013;;35238;RENNES;FEMME;Fanette;1
2013;;35238;RENNES;FEMME;Farah;1
2013;;35238;RENNES;FEMME;Fathia;1
2013;;35238;RENNES;FEMME;Fatou;1
2013;;35238;RENNES;FEMME;Fatoumata;1
2013;;35238;RENNES;FEMME;Fatoumetou;1
2013;;35238;RENNES;FEMME;Ferry;1
2013;;35238;RENNES;FEMME;Feyza;1
2013;;35238;RENNES;FEMME;Fiona;1
2013;;35238;RENNES;FEMME;Firdawss;1
2013;;35238;RENNES;FEMME;Flavia;1
2013;;35238;RENNES;FEMME;Flore;1
2013;;35238;RENNES;FEMME;Florina;1
2013;;35238;RENNES;FEMME;Florine;1
2013;;35238;RENNES;FEMME;Fortuna;1
2013;;35238;RENNES;FEMME;Founé;1
2013;;35238;RENNES;FEMME;Francisca;1
2013;;35238;RENNES;FEMME;Félicie;1
2013;;35238;RENNES;FEMME;Gabriella;1
2013;;35238;RENNES;FEMME;Gabrielle-Chloé;1
2013;;35238;RENNES;FEMME;Gally;1
2013;;35238;RENNES;FEMME;Gangaamaa;1
2013;;35238;RENNES;FEMME;Gassemia;1
2013;;35238;RENNES;FEMME;Gauldine;1
2013;;35238;RENNES;FEMME;Gaïa;1
2013;;35238;RENNES;FEMME;Gaïdig;1
2013;;35238;RENNES;FEMME;Genesis;1
2013;;35238;RENNES;FEMME;Gina;1
2013;;35238;RENNES;FEMME;Giovanna;1
2013;;35238;RENNES;FEMME;Goundoba;1
2013;;35238;RENNES;FEMME;Gwenaëlle;1
2013;;35238;RENNES;FEMME;Gwénaline;1
2013;;35238;RENNES;FEMME;Gwénaëlle;1
2013;;35238;RENNES;FEMME;Hadya;1
2013;;35238;RENNES;FEMME;Hajer;1
2013;;35238;RENNES;FEMME;Halima;1
2013;;35238;RENNES;FEMME;Hanaé;1
2013;;35238;RENNES;FEMME;Hanna;1
2013;;35238;RENNES;FEMME;Hannah;1
2013;;35238;RENNES;FEMME;Hayden-Délicia;1
2013;;35238;RENNES;FEMME;Hayna;1
2013;;35238;RENNES;FEMME;Hazal;1
2013;;35238;RENNES;FEMME;Haïllie;1
2013;;35238;RENNES;FEMME;Heidi;1
2013;;35238;RENNES;FEMME;Helin;1
2013;;35238;RENNES;FEMME;Helina;1
2013;;35238;RENNES;FEMME;Hermeline;1
2013;;35238;RENNES;FEMME;Hermione;1
2013;;35238;RENNES;FEMME;Hidaya;1
2013;;35238;RENNES;FEMME;Hilma-Halima;1
2013;;35238;RENNES;FEMME;Hina;1
2013;;35238;RENNES;FEMME;Hinatea;1
2013;;35238;RENNES;FEMME;Honorine;1
2013;;35238;RENNES;FEMME;Hortense;1
2013;;35238;RENNES;FEMME;Hosna;1
2013;;35238;RENNES;FEMME;Hyacintha;1
2013;;35238;RENNES;FEMME;Hylannah;1
2013;;35238;RENNES;FEMME;Hyssine;1
2013;;35238;RENNES;FEMME;Hyuna;1
2013;;35238;RENNES;FEMME;Hélène;1
2013;;35238;RENNES;FEMME;Héléa;1
2013;;35238;RENNES;FEMME;Ibtissem;1
2013;;35238;RENNES;FEMME;Ihcène;1
2013;;35238;RENNES;FEMME;Ilana;1
2013;;35238;RENNES;FEMME;Illyna;1
2013;;35238;RENNES;FEMME;Ilyana;1
2013;;35238;RENNES;FEMME;Ilyana;1
2013;;35238;RENNES;FEMME;Ilâf;1
2013;;35238;RENNES;FEMME;Imèn;1
2013;;35238;RENNES;FEMME;Inahya;1
2013;;35238;RENNES;FEMME;Inci;1
2013;;35238;RENNES;FEMME;Inessa;1
2013;;35238;RENNES;FEMME;Inessia;1
2013;;35238;RENNES;FEMME;Innaya;1
2013;;35238;RENNES;FEMME;Ioana;1
2013;;35238;RENNES;FEMME;Ipek;1
2013;;35238;RENNES;FEMME;Isaura;1
2013;;35238;RENNES;FEMME;Isaure;1
2013;;35238;RENNES;FEMME;Isaïa;1
2013;;35238;RENNES;FEMME;Isia;1
2013;;35238;RENNES;FEMME;Isleym;1
2013;;35238;RENNES;FEMME;Isra;1
2013;;35238;RENNES;FEMME;Israe;1
2013;;35238;RENNES;FEMME;Israâ;1
2013;;35238;RENNES;FEMME;Ivy;1
2013;;35238;RENNES;FEMME;Iziss;1
2013;;35238;RENNES;FEMME;Izy;1
2013;;35238;RENNES;FEMME;Izéa;1
2013;;35238;RENNES;FEMME;Izïa;1
2013;;35238;RENNES;FEMME;Jaelynn;1
2013;;35238;RENNES;FEMME;Jahnis;1
2013;;35238;RENNES;FEMME;Jana;1
2013;;35238;RENNES;FEMME;Jane;1
2013;;35238;RENNES;FEMME;Janel;1
2013;;35238;RENNES;FEMME;Janna;1
2013;;35238;RENNES;FEMME;Jaya;1
2013;;35238;RENNES;FEMME;Jaëlle;1
2013;;35238;RENNES;FEMME;Jeannette;1
2013;;35238;RENNES;FEMME;Jihène;1
2013;;35238;RENNES;FEMME;Joan;1
2013;;35238;RENNES;FEMME;Joana;1
2013;;35238;RENNES;FEMME;Joanne;1
2013;;35238;RENNES;FEMME;Jocelyne;1
2013;;35238;RENNES;FEMME;Johanne;1
2013;;35238;RENNES;FEMME;Jorane;1
2013;;35238;RENNES;FEMME;Josepha;1
2013;;35238;RENNES;FEMME;Josée;1
2013;;35238;RENNES;FEMME;Joudi;1
2013;;35238;RENNES;FEMME;Joumana;1
2013;;35238;RENNES;FEMME;Joy;1
2013;;35238;RENNES;FEMME;Julianna;1
2013;;35238;RENNES;FEMME;Juline;1
2013;;35238;RENNES;FEMME;Kaissy;1
2013;;35238;RENNES;FEMME;Kalicya;1
2013;;35238;RENNES;FEMME;Kallyana;1
2013;;35238;RENNES;FEMME;Kaléa;1
2013;;35238;RENNES;FEMME;Kamila;1
2013;;35238;RENNES;FEMME;Kanyla;1
2013;;35238;RENNES;FEMME;Kaouthar;1
2013;;35238;RENNES;FEMME;Kardiatou;1
2013;;35238;RENNES;FEMME;Karen;1
2013;;35238;RENNES;FEMME;Karlyna;1
2013;;35238;RENNES;FEMME;Kataliyah;1
2013;;35238;RENNES;FEMME;Kayliah;1
2013;;35238;RENNES;FEMME;Kayliss;1
2013;;35238;RENNES;FEMME;Kaylliah;1
2013;;35238;RENNES;FEMME;Kayss;1
2013;;35238;RENNES;FEMME;Kaëla;1
2013;;35238;RENNES;FEMME;Kaëlig;1
2013;;35238;RENNES;FEMME;Kaïla;1
2013;;35238;RENNES;FEMME;Keira;1
2013;;35238;RENNES;FEMME;Kellya;1
2013;;35238;RENNES;FEMME;Kelthoum;1
2013;;35238;RENNES;FEMME;Kelyah;1
2013;;35238;RENNES;FEMME;Kenza;1
2013;;35238;RENNES;FEMME;Kenzie-Lee;1
2013;;35238;RENNES;FEMME;Keren;1
2013;;35238;RENNES;FEMME;Kerry-Anne;1
2013;;35238;RENNES;FEMME;Keydense;1
2013;;35238;RENNES;FEMME;Keylia;1
2013;;35238;RENNES;FEMME;Keylianna;1
2013;;35238;RENNES;FEMME;Keysha;1
2013;;35238;RENNES;FEMME;Khadidja;1
2013;;35238;RENNES;FEMME;Khady;1
2013;;35238;RENNES;FEMME;Khalissa;1
2013;;35238;RENNES;FEMME;Khamila;1
2013;;35238;RENNES;FEMME;Khays;1
2013;;35238;RENNES;FEMME;Khellynia;1
2013;;35238;RENNES;FEMME;Kimora;1
2013;;35238;RENNES;FEMME;Kler;1
2013;;35238;RENNES;FEMME;Klervie;1
2013;;35238;RENNES;FEMME;Klëlia;1
2013;;35238;RENNES;FEMME;Koline;1
2013;;35238;RENNES;FEMME;Koupaïa;1
2013;;35238;RENNES;FEMME;Ksanete;1
2013;;35238;RENNES;FEMME;Kyana;1
2013;;35238;RENNES;FEMME;Kyliana;1
2013;;35238;RENNES;FEMME;Kyrah;1
2013;;35238;RENNES;FEMME;Kyéra;1
2013;;35238;RENNES;FEMME;Kéhlia;1
2013;;35238;RENNES;FEMME;Kéliane;1
2013;;35238;RENNES;FEMME;Kéllia;1
2013;;35238;RENNES;FEMME;Kélya;1
2013;;35238;RENNES;FEMME;Késiah;1
2013;;35238;RENNES;FEMME;Kéziah;1
2013;;35238;RENNES;FEMME;Kézya;1
2013;;35238;RENNES;FEMME;Këylah;1
2013;;35238;RENNES;FEMME;Lalie;1
2013;;35238;RENNES;FEMME;Lamyae;1
2013;;35238;RENNES;FEMME;Lara;1
2013;;35238;RENNES;FEMME;Lauralie;1
2013;;35238;RENNES;FEMME;Laurane;1
2013;;35238;RENNES;FEMME;Laure-Lyne;1
2013;;35238;RENNES;FEMME;Laureen;1
2013;;35238;RENNES;FEMME;Laurence;1
2013;;35238;RENNES;FEMME;Laurianne;1
2013;;35238;RENNES;FEMME;Laurine;1
2013;;35238;RENNES;FEMME;Lauryne;1
2013;;35238;RENNES;FEMME;Laurynn;1
2013;;35238;RENNES;FEMME;Lawrencia;1
2013;;35238;RENNES;FEMME;Layah;1
2013;;35238;RENNES;FEMME;Layane;1
2013;;35238;RENNES;FEMME;Layhana;1
2013;;35238;RENNES;FEMME;Layla;1
2013;;35238;RENNES;FEMME;Laëlye;1
2013;;35238;RENNES;FEMME;Laïa;1
2013;;35238;RENNES;FEMME;Laïna;1
2013;;35238;RENNES;FEMME;Leana;1
2013;;35238;RENNES;FEMME;Leelou;1
2013;;35238;RENNES;FEMME;Leia;1
2013;;35238;RENNES;FEMME;Leila;1
2013;;35238;RENNES;FEMME;Lejla;1
2013;;35238;RENNES;FEMME;Lenaig;1
2013;;35238;RENNES;FEMME;Lenna;1
2013;;35238;RENNES;FEMME;Leoni;1
2013;;35238;RENNES;FEMME;Leonor;1
2013;;35238;RENNES;FEMME;Leticia;1
2013;;35238;RENNES;FEMME;Levenez;1
2013;;35238;RENNES;FEMME;Leïla;1
2013;;35238;RENNES;FEMME;Leïna;1
2013;;35238;RENNES;FEMME;Lianna;1
2013;;35238;RENNES;FEMME;Lilie;1
2013;;35238;RENNES;FEMME;Lilouane;1
2013;;35238;RENNES;FEMME;Liloue;1
2013;;35238;RENNES;FEMME;Lilwen;1
2013;;35238;RENNES;FEMME;Lily-Meï;1
2013;;35238;RENNES;FEMME;Lily-Rose;1
2013;;35238;RENNES;FEMME;Lilya;1
2013;;35238;RENNES;FEMME;Lindsay;1
2013;;35238;RENNES;FEMME;Linette;1
2013;;35238;RENNES;FEMME;Linoïe;1
2013;;35238;RENNES;FEMME;Lise-Anne;1
2013;;35238;RENNES;FEMME;Liya;1
2013;;35238;RENNES;FEMME;Liyah;1
2013;;35238;RENNES;FEMME;Lizi;1
2013;;35238;RENNES;FEMME;Lizig;1
2013;;35238;RENNES;FEMME;Lizon;1
2013;;35238;RENNES;FEMME;Loan;1
2013;;35238;RENNES;FEMME;Loanne;1
2013;;35238;RENNES;FEMME;Loeva;1
2013;;35238;RENNES;FEMME;Lohan;1
2013;;35238;RENNES;FEMME;Lora;1
2013;;35238;RENNES;FEMME;Lorcye;1
2013;;35238;RENNES;FEMME;Loreline;1
2013;;35238;RENNES;FEMME;Lorenza;1
2013;;35238;RENNES;FEMME;Lorette;1
2013;;35238;RENNES;FEMME;Lorie;1
2013;;35238;RENNES;FEMME;Lorna;1
2013;;35238;RENNES;FEMME;Lou-Eba;1
2013;;35238;RENNES;FEMME;Lou-Enn;1
2013;;35238;RENNES;FEMME;Lou-Eva;1
2013;;35238;RENNES;FEMME;Louana;1
2013;;35238;RENNES;FEMME;Louhann;1
2013;;35238;RENNES;FEMME;Louiselle;1
2013;;35238;RENNES;FEMME;Louisette;1
2013;;35238;RENNES;FEMME;Louisy;1
2013;;35238;RENNES;FEMME;Loujaïne;1
2013;;35238;RENNES;FEMME;Loumya;1
2013;;35238;RENNES;FEMME;Louna-Maria;1
2013;;35238;RENNES;FEMME;Loupa;1
2013;;35238;RENNES;FEMME;Louwenn;1
2013;;35238;RENNES;FEMME;Louwenna;1
2013;;35238;RENNES;FEMME;Louésa;1
2013;;35238;RENNES;FEMME;Loyse;1
2013;;35238;RENNES;FEMME;Loélie;1
2013;;35238;RENNES;FEMME;Loéline;1
2013;;35238;RENNES;FEMME;Loëza;1
2013;;35238;RENNES;FEMME;Loëzia;1
2013;;35238;RENNES;FEMME;Loïcia;1
2013;;35238;RENNES;FEMME;Loïse;1
2013;;35238;RENNES;FEMME;Loïsse;1
2013;;35238;RENNES;FEMME;Lucia;1
2013;;35238;RENNES;FEMME;Luciana;1
2013;;35238;RENNES;FEMME;Lucrétia;1
2013;;35238;RENNES;FEMME;Lucy;1
2013;;35238;RENNES;FEMME;Ludhiana;1
2013;;35238;RENNES;FEMME;Luisa;1
2013;;35238;RENNES;FEMME;Lusiné;1
2013;;35238;RENNES;FEMME;Lutèce;1
2013;;35238;RENNES;FEMME;Lwéna;1
2013;;35238;RENNES;FEMME;Lyaa;1
2013;;35238;RENNES;FEMME;Lyah;1
2013;;35238;RENNES;FEMME;Lydwine;1
2013;;35238;RENNES;FEMME;Lyla;1
2013;;35238;RENNES;FEMME;Lyllie;1
2013;;35238;RENNES;FEMME;Lyloha;1
2013;;35238;RENNES;FEMME;Lylwana;1
2013;;35238;RENNES;FEMME;Lynaëlle;1
2013;;35238;RENNES;FEMME;Lyra;1
2013;;35238;RENNES;FEMME;Lys;1
2013;;35238;RENNES;FEMME;Lyse;1
2013;;35238;RENNES;FEMME;Lyselotte;1
2013;;35238;RENNES;FEMME;Lysie;1
2013;;35238;RENNES;FEMME;Lyson;1
2013;;35238;RENNES;FEMME;Lyza;1
2013;;35238;RENNES;FEMME;Léalys;1
2013;;35238;RENNES;FEMME;Léiana;1
2013;;35238;RENNES;FEMME;Lénaya;1
2013;;35238;RENNES;FEMME;Lénaël;1
2013;;35238;RENNES;FEMME;Léontine;1
2013;;35238;RENNES;FEMME;Léya;1
2013;;35238;RENNES;FEMME;Léïa;1
2013;;35238;RENNES;FEMME;Lïa;1
2013;;35238;RENNES;FEMME;Lüna;1
2013;;35238;RENNES;FEMME;Madalina;1
2013;;35238;RENNES;FEMME;Maddy;1
2013;;35238;RENNES;FEMME;Madenn;1
2013;;35238;RENNES;FEMME;Madison;1
2013;;35238;RENNES;FEMME;Madisone;1
2013;;35238;RENNES;FEMME;Mado;1
2013;;35238;RENNES;FEMME;Maelann;1
2013;;35238;RENNES;FEMME;Maelyn;1
2013;;35238;RENNES;FEMME;Maewenn;1
2013;;35238;RENNES;FEMME;Mahana;1
2013;;35238;RENNES;FEMME;Mahaut;1
2013;;35238;RENNES;FEMME;Mahélia;1
2013;;35238;RENNES;FEMME;Mai;1
2013;;35238;RENNES;FEMME;Maiwenn;1
2013;;35238;RENNES;FEMME;Majda;1
2013;;35238;RENNES;FEMME;Malake;1
2013;;35238;RENNES;FEMME;Malika;1
2013;;35238;RENNES;FEMME;Maloé;1
2013;;35238;RENNES;FEMME;Maléane;1
2013;;35238;RENNES;FEMME;Mama-Fatou;1
2013;;35238;RENNES;FEMME;Mame;1
2013;;35238;RENNES;FEMME;Manal;1
2013;;35238;RENNES;FEMME;Manoa;1
2013;;35238;RENNES;FEMME;Manon-Ujin;1
2013;;35238;RENNES;FEMME;Manylle;1
2013;;35238;RENNES;FEMME;Maravilhia;1
2013;;35238;RENNES;FEMME;Margad;1
2013;;35238;RENNES;FEMME;Margo;1
2013;;35238;RENNES;FEMME;Mariam;1
2013;;35238;RENNES;FEMME;Mariami;1
2013;;35238;RENNES;FEMME;Mariana;1
2013;;35238;RENNES;FEMME;Mariane;1
2013;;35238;RENNES;FEMME;Marianne;1
2013;;35238;RENNES;FEMME;Marie-Ange;1
2013;;35238;RENNES;FEMME;Marie-Anne;1
2013;;35238;RENNES;FEMME;Marie-Lou;1
2013;;35238;RENNES;FEMME;Marine;1
2013;;35238;RENNES;FEMME;Marla;1
2013;;35238;RENNES;FEMME;Marley;1
2013;;35238;RENNES;FEMME;Marlène;1
2013;;35238;RENNES;FEMME;Mary-Wenn;1
2013;;35238;RENNES;FEMME;Marylène;1
2013;;35238;RENNES;FEMME;Matoumaele;1
2013;;35238;RENNES;FEMME;Maud;1
2013;;35238;RENNES;FEMME;Maxine;1
2013;;35238;RENNES;FEMME;May-Lan;1
2013;;35238;RENNES;FEMME;Mayla;1
2013;;35238;RENNES;FEMME;Maylee;1
2013;;35238;RENNES;FEMME;Mayli;1
2013;;35238;RENNES;FEMME;Maylia;1
2013;;35238;RENNES;FEMME;Maylie;1
2013;;35238;RENNES;FEMME;Mayline;1
2013;;35238;RENNES;FEMME;Mayouni;1
2013;;35238;RENNES;FEMME;Maysae;1
2013;;35238;RENNES;FEMME;Maysam;1
2013;;35238;RENNES;FEMME;Mayssa;1
2013;;35238;RENNES;FEMME;Mayssan;1
2013;;35238;RENNES;FEMME;Mazarine;1
2013;;35238;RENNES;FEMME;Maéline;1
2013;;35238;RENNES;FEMME;Maélynn;1
2013;;35238;RENNES;FEMME;Maë;1
2013;;35238;RENNES;FEMME;Maëlann;1
2013;;35238;RENNES;FEMME;Maëleen;1
2013;;35238;RENNES;FEMME;Maëlia;1
2013;;35238;RENNES;FEMME;Maëlie;1
2013;;35238;RENNES;FEMME;Maëlig;1
2013;;35238;RENNES;FEMME;Maëlla;1
2013;;35238;RENNES;FEMME;Maëllia;1
2013;;35238;RENNES;FEMME;Maëlly;1
2013;;35238;RENNES;FEMME;Maëllys;1
2013;;35238;RENNES;FEMME;Maëlwenn;1
2013;;35238;RENNES;FEMME;Maëlya;1
2013;;35238;RENNES;FEMME;Maï-Lan;1
2013;;35238;RENNES;FEMME;Maï-Wenn;1
2013;;35238;RENNES;FEMME;Maïane;1
2013;;35238;RENNES;FEMME;Maïline;1
2013;;35238;RENNES;FEMME;Maïly;1
2013;;35238;RENNES;FEMME;Maïlys;1
2013;;35238;RENNES;FEMME;Maïra;1
2013;;35238;RENNES;FEMME;Maïssa;1
2013;;35238;RENNES;FEMME;Maïssy;1
2013;;35238;RENNES;FEMME;Medina;1
2013;;35238;RENNES;FEMME;Mellina;1
2013;;35238;RENNES;FEMME;Melly;1
2013;;35238;RENNES;FEMME;Melya;1
2013;;35238;RENNES;FEMME;Meredith;1
2013;;35238;RENNES;FEMME;Merveille;1
2013;;35238;RENNES;FEMME;Meryl;1
2013;;35238;RENNES;FEMME;Meva;1
2013;;35238;RENNES;FEMME;Meïlane;1
2013;;35238;RENNES;FEMME;Mikaela;1
2013;;35238;RENNES;FEMME;Milana;1
2013;;35238;RENNES;FEMME;Milavanh;1
2013;;35238;RENNES;FEMME;Miliana;1
2013;;35238;RENNES;FEMME;Milya;1
2013;;35238;RENNES;FEMME;Minna;1
2013;;35238;RENNES;FEMME;Miranda;1
2013;;35238;RENNES;FEMME;Miya;1
2013;;35238;RENNES;FEMME;Miyu;1
2013;;35238;RENNES;FEMME;Molly;1
2013;;35238;RENNES;FEMME;Mona;1
2013;;35238;RENNES;FEMME;Monkhnaran;1
2013;;35238;RENNES;FEMME;Montserrat;1
2013;;35238;RENNES;FEMME;Mosarat;1
2013;;35238;RENNES;FEMME;Mounaya;1
2013;;35238;RENNES;FEMME;Moïra;1
2013;;35238;RENNES;FEMME;Myléna;1
2013;;35238;RENNES;FEMME;Myrah;1
2013;;35238;RENNES;FEMME;Myrana;1
2013;;35238;RENNES;FEMME;Myrinn;1
2013;;35238;RENNES;FEMME;Médina;1
2013;;35238;RENNES;FEMME;Méhann;1
2013;;35238;RENNES;FEMME;Mélhia;1
2013;;35238;RENNES;FEMME;Mélia;1
2013;;35238;RENNES;FEMME;Mélin;1
2013;;35238;RENNES;FEMME;Mélina;1
2013;;35238;RENNES;FEMME;Mélinée;1
2013;;35238;RENNES;FEMME;Mélodie;1
2013;;35238;RENNES;FEMME;Mélody;1
2013;;35238;RENNES;FEMME;Mélyna;1
2013;;35238;RENNES;FEMME;Nada;1
2013;;35238;RENNES;FEMME;Nadjma;1
2013;;35238;RENNES;FEMME;Naelah;1
2013;;35238;RENNES;FEMME;Nafay;1
2013;;35238;RENNES;FEMME;Nafy;1
2013;;35238;RENNES;FEMME;Nahelle;1
2013;;35238;RENNES;FEMME;Nahia;1
2013;;35238;RENNES;FEMME;Naig;1
2013;;35238;RENNES;FEMME;Namizata;1
2013;;35238;RENNES;FEMME;Naomy;1
2013;;35238;RENNES;FEMME;Naomé;1
2013;;35238;RENNES;FEMME;Nargés;1
2013;;35238;RENNES;FEMME;Naré;1
2013;;35238;RENNES;FEMME;Nasmie;1
2013;;35238;RENNES;FEMME;Nassiha;1
2013;;35238;RENNES;FEMME;Nassima;1
2013;;35238;RENNES;FEMME;Natacha;1
2013;;35238;RENNES;FEMME;Nathanaëlle;1
2013;;35238;RENNES;FEMME;Nattie;1
2013;;35238;RENNES;FEMME;Nawel;1
2013;;35238;RENNES;FEMME;Naya;1
2013;;35238;RENNES;FEMME;Nayka;1
2013;;35238;RENNES;FEMME;Nayla;1
2013;;35238;RENNES;FEMME;Naélyne;1
2013;;35238;RENNES;FEMME;Naémie;1
2013;;35238;RENNES;FEMME;Naël;1
2013;;35238;RENNES;FEMME;Naëllys;1
2013;;35238;RENNES;FEMME;Naïmina;1
2013;;35238;RENNES;FEMME;Naïs;1
2013;;35238;RENNES;FEMME;Naômie;1
2013;;35238;RENNES;FEMME;Neela;1
2013;;35238;RENNES;FEMME;Neissé;1
2013;;35238;RENNES;FEMME;Nelly-Rose;1
2013;;35238;RENNES;FEMME;Nevena;1
2013;;35238;RENNES;FEMME;Neïla;1
2013;;35238;RENNES;FEMME;Ngozi;1
2013;;35238;RENNES;FEMME;Nila;1
2013;;35238;RENNES;FEMME;Nilay;1
2013;;35238;RENNES;FEMME;Nilda;1
2013;;35238;RENNES;FEMME;Nine;1
2013;;35238;RENNES;FEMME;Nirina;1
2013;;35238;RENNES;FEMME;Nirina-Layanah;1
2013;;35238;RENNES;FEMME;Nisa;1
2013;;35238;RENNES;FEMME;Nisrine;1
2013;;35238;RENNES;FEMME;Noadiya;1
2013;;35238;RENNES;FEMME;Noaly;1
2013;;35238;RENNES;FEMME;Noelynn;1
2013;;35238;RENNES;FEMME;Nolwenn;1
2013;;35238;RENNES;FEMME;Nomin;1
2013;;35238;RENNES;FEMME;Norine;1
2013;;35238;RENNES;FEMME;Noura;1
2013;;35238;RENNES;FEMME;Nouroulhouda;1
2013;;35238;RENNES;FEMME;Nova;1
2013;;35238;RENNES;FEMME;Noéli;1
2013;;35238;RENNES;FEMME;Noélia;1
2013;;35238;RENNES;FEMME;Noëla;1
2013;;35238;RENNES;FEMME;Noëlie;1
2013;;35238;RENNES;FEMME;Noëline;1
2013;;35238;RENNES;FEMME;Noëlla;1
2013;;35238;RENNES;FEMME;Noëlyne;1
2013;;35238;RENNES;FEMME;Nutsa;1
2013;;35238;RENNES;FEMME;Nyla;1
2013;;35238;RENNES;FEMME;Nyuuridonu;1
2013;;35238;RENNES;FEMME;Nzongo;1
2013;;35238;RENNES;FEMME;Nélia;1
2013;;35238;RENNES;FEMME;Oanell;1
2013;;35238;RENNES;FEMME;Odyssée;1
2013;;35238;RENNES;FEMME;Oleya;1
2013;;35238;RENNES;FEMME;Olwenn;1
2013;;35238;RENNES;FEMME;Olympe;1
2013;;35238;RENNES;FEMME;Ombeline;1
2013;;35238;RENNES;FEMME;Opale;1
2013;;35238;RENNES;FEMME;Orasie;1
2013;;35238;RENNES;FEMME;Oriane;1
2013;;35238;RENNES;FEMME;Orlanne;1
2013;;35238;RENNES;FEMME;Oryana;1
2013;;35238;RENNES;FEMME;Oryane;1
2013;;35238;RENNES;FEMME;Osasere;1
2013;;35238;RENNES;FEMME;Oumayma;1
2013;;35238;RENNES;FEMME;Paloma;1
2013;;35238;RENNES;FEMME;Palomé;1
2013;;35238;RENNES;FEMME;Parfaite;1
2013;;35238;RENNES;FEMME;Paris;1
2013;;35238;RENNES;FEMME;Perle;1
2013;;35238;RENNES;FEMME;Philaé;1
2013;;35238;RENNES;FEMME;Philoé;1
2013;;35238;RENNES;FEMME;Princesse;1
2013;;35238;RENNES;FEMME;Priscillia;1
2013;;35238;RENNES;FEMME;Prunelledi;1
2013;;35238;RENNES;FEMME;Puvisha;1
2013;;35238;RENNES;FEMME;Pâquerette;1
2013;;35238;RENNES;FEMME;Rabia;1
2013;;35238;RENNES;FEMME;Racky;1
2013;;35238;RENNES;FEMME;Rada;1
2013;;35238;RENNES;FEMME;Radhouia;1
2013;;35238;RENNES;FEMME;Raeva;1
2013;;35238;RENNES;FEMME;Rafaëlle;1
2013;;35238;RENNES;FEMME;Ramata;1
2013;;35238;RENNES;FEMME;Ranya;1
2013;;35238;RENNES;FEMME;Raphaëlle;1
2013;;35238;RENNES;FEMME;Raphina;1
2013;;35238;RENNES;FEMME;Ravza-Nur;1
2013;;35238;RENNES;FEMME;Rayana;1
2013;;35238;RENNES;FEMME;Rayane;1
2013;;35238;RENNES;FEMME;Rebeca;1
2013;;35238;RENNES;FEMME;Rebecca;1
2013;;35238;RENNES;FEMME;Riqueza;1
2013;;35238;RENNES;FEMME;Risthy;1
2013;;35238;RENNES;FEMME;Rodab;1
2013;;35238;RENNES;FEMME;Roihamatou;1
2013;;35238;RENNES;FEMME;Romann;1
2013;;35238;RENNES;FEMME;Ronahi;1
2013;;35238;RENNES;FEMME;Rosie;1
2013;;35238;RENNES;FEMME;Roxanne;1
2013;;35238;RENNES;FEMME;Rozen;1
2013;;35238;RENNES;FEMME;Sabrine;1
2013;;35238;RENNES;FEMME;Sacha;1
2013;;35238;RENNES;FEMME;Saeko;1
2013;;35238;RENNES;FEMME;Safaa;1
2013;;35238;RENNES;FEMME;Safya;1
2013;;35238;RENNES;FEMME;Sahra;1
2013;;35238;RENNES;FEMME;Sakina;1
2013;;35238;RENNES;FEMME;Sally;1
2013;;35238;RENNES;FEMME;Salma;1
2013;;35238;RENNES;FEMME;Samuella;1
2013;;35238;RENNES;FEMME;Sana;1
2013;;35238;RENNES;FEMME;Sanaa;1
